county,tract,bg,zcta5,cntyname,zipname,pop10,afact
6081,6059,3,94401,San Mateo CA,"San Mateo, CA",1852,1
6081,6060,1,94401,San Mateo CA,"San Mateo, CA",2811,1
6081,6060,2,94401,San Mateo CA,"San Mateo, CA",2148,1
6081,6061,1,94401,San Mateo CA,"San Mateo, CA",2086,1
6081,6061,2,94401,San Mateo CA,"San Mateo, CA",1238,1
6081,6061,3,94401,San Mateo CA,"San Mateo, CA",922,1
6081,6062,1,94401,San Mateo CA,"San Mateo, CA",1484,1
6081,6062,2,94401,San Mateo CA,"San Mateo, CA",2652,1
6081,6062,3,94401,San Mateo CA,"San Mateo, CA",2517,1
6081,6062,4,94401,San Mateo CA,"San Mateo, CA",1221,0.84
6081,6062,4,94402,San Mateo CA,"San Mateo, CA",233,0.16
6081,6063,1,94402,San Mateo CA,"San Mateo, CA",1751,1
6081,6063,2,94401,San Mateo CA,"San Mateo, CA",830,0.781
6081,6063,2,94402,San Mateo CA,"San Mateo, CA",233,0.219
6081,6063,3,94401,San Mateo CA,"San Mateo, CA",1259,1
6081,6064,1,94401,San Mateo CA,"San Mateo, CA",639,0.566
6081,6064,1,94402,San Mateo CA,"San Mateo, CA",489,0.434
6081,6064,2,94402,San Mateo CA,"San Mateo, CA",751,1
6081,6064,3,94401,San Mateo CA,"San Mateo, CA",1225,1
6081,6064,4,94402,San Mateo CA,"San Mateo, CA",1716,1
6081,6065,1,94402,San Mateo CA,"San Mateo, CA",696,1
6081,6065,2,94402,San Mateo CA,"San Mateo, CA",1081,1
6081,6065,3,94402,San Mateo CA,"San Mateo, CA",865,1
6081,6065,4,94402,San Mateo CA,"San Mateo, CA",971,1
6081,6066,1,94401,San Mateo CA,"San Mateo, CA",281,0.203
6081,6066,1,94402,San Mateo CA,"San Mateo, CA",1103,0.797
6081,6066,2,94402,San Mateo CA,"San Mateo, CA",1280,1
6081,6066,3,94402,San Mateo CA,"San Mateo, CA",1039,1
6081,6067,1,94402,San Mateo CA,"San Mateo, CA",811,1
6081,6067,2,94403,San Mateo CA,"San Mateo, CA",1537,1
6081,6068,1,94402,San Mateo CA,"San Mateo, CA",1223,1
6081,6068,2,94402,San Mateo CA,"San Mateo, CA",2011,1
6081,6069,1,94402,San Mateo CA,"San Mateo, CA",900,1
6081,6069,2,94402,San Mateo CA,"San Mateo, CA",1570,1
6081,6070,1,94403,San Mateo CA,"San Mateo, CA",775,1
6081,6070,2,94403,San Mateo CA,"San Mateo, CA",2466,1
6081,6071,1,94403,San Mateo CA,"San Mateo, CA",674,1
6081,6071,2,94403,San Mateo CA,"San Mateo, CA",1185,1
6081,6071,3,94403,San Mateo CA,"San Mateo, CA",1020,1
6081,6072,1,94403,San Mateo CA,"San Mateo, CA",2463,1
6081,6072,2,94403,San Mateo CA,"San Mateo, CA",1734,1
6081,6073,1,94403,San Mateo CA,"San Mateo, CA",1173,1
6081,6073,2,94403,San Mateo CA,"San Mateo, CA",1674,1
6081,6073,3,94403,San Mateo CA,"San Mateo, CA",682,1
6081,6074,1,94403,San Mateo CA,"San Mateo, CA",1919,1
6081,6074,2,94403,San Mateo CA,"San Mateo, CA",722,1
6081,6074,3,94403,San Mateo CA,"San Mateo, CA",1810,1
6081,6075,1,94403,San Mateo CA,"San Mateo, CA",3636,1
6081,6076,1,94402,San Mateo CA,"San Mateo, CA",793,1
6081,6076,2,94402,San Mateo CA,"San Mateo, CA",735,1
6081,6076,3,94402,San Mateo CA,"San Mateo, CA",952,1
6081,6076,4,94402,San Mateo CA,"San Mateo, CA",862,1
6081,6077.01,1,94401,San Mateo CA,"San Mateo, CA",1806,1
6081,6077.01,2,94401,San Mateo CA,"San Mateo, CA",836,1
6081,6077.01,3,94401,San Mateo CA,"San Mateo, CA",1312,1
6081,6077.02,1,94401,San Mateo CA,"San Mateo, CA",1451,1
6081,6077.02,2,94401,San Mateo CA,"San Mateo, CA",1408,1
6081,6078,1,94403,San Mateo CA,"San Mateo, CA",1555,1
6081,6078,2,94403,San Mateo CA,"San Mateo, CA",1605,1
6081,6079,1,94404,San Mateo CA,"Foster City, CA",1016,1
6081,6079,2,94404,San Mateo CA,"Foster City, CA",702,1
6081,6079,3,94404,San Mateo CA,"Foster City, CA",1464,1
6081,6080.01,1,94404,San Mateo CA,"Foster City, CA",2035,1
6081,6080.01,2,94404,San Mateo CA,"Foster City, CA",1358,1
6081,6080.02,1,94404,San Mateo CA,"Foster City, CA",1970,1
6081,6080.02,2,94404,San Mateo CA,"Foster City, CA",794,1
6081,6080.02,3,94404,San Mateo CA,"Foster City, CA",753,1
6081,6080.04,1,94404,San Mateo CA,"Foster City, CA",1229,1
6081,6080.04,2,94404,San Mateo CA,"Foster City, CA",1744,1
6081,6080.04,3,94404,San Mateo CA,"Foster City, CA",1848,1
6081,6080.04,4,94404,San Mateo CA,"Foster City, CA",1700,1
6081,6080.13,1,94404,San Mateo CA,"Foster City, CA",2078,1
6081,6080.13,2,94404,San Mateo CA,"Foster City, CA",1098,1
6081,6080.13,3,94404,San Mateo CA,"Foster City, CA",873,1
6081,6080.23,1,94404,San Mateo CA,"Foster City, CA",858,1
6081,6080.23,2,94404,San Mateo CA,"Foster City, CA",1691,1
6081,6081,1,94404,San Mateo CA,"Foster City, CA",3523,1
6081,6082,1,94404,San Mateo CA,"Foster City, CA",3614,1
6081,6083,1,94404,San Mateo CA,"Foster City, CA",1890,1
6081,6083,2,94404,San Mateo CA,"Foster City, CA",1511,1
6081,6084,1,94403,San Mateo CA,"San Mateo, CA",2253,1
6081,6084,2,94403,San Mateo CA,"San Mateo, CA",1772,1
6081,6084,3,94403,San Mateo CA,"San Mateo, CA",1521,1
6081,6085.01,1,94403,San Mateo CA,"San Mateo, CA",1288,1
6081,6085.01,2,94403,San Mateo CA,"San Mateo, CA",1601,1
6081,6085.01,3,94403,San Mateo CA,"San Mateo, CA",1017,1
6081,6085.01,4,94403,San Mateo CA,"San Mateo, CA",923,1
6081,6085.02,1,94403,San Mateo CA,"San Mateo, CA",2637,1
6081,6086,1,94002,San Mateo CA,"Belmont, CA",1092,1
6081,6086,2,94002,San Mateo CA,"Belmont, CA",1036,1
6081,6086,3,94002,San Mateo CA,"Belmont, CA",2231,1
6081,6087,1,94002,San Mateo CA,"Belmont, CA",1900,1
6081,6087,2,94002,San Mateo CA,"Belmont, CA",1286,1
6081,6087,3,94002,San Mateo CA,"Belmont, CA",869,1
6081,6087,4,94002,San Mateo CA,"Belmont, CA",1261,1
6081,6087,5,94002,San Mateo CA,"Belmont, CA",1658,1
6081,6088,1,94002,San Mateo CA,"Belmont, CA",1018,1
6081,6088,2,94002,San Mateo CA,"Belmont, CA",1122,1
6081,6088,3,94002,San Mateo CA,"Belmont, CA",810,1
6081,6088,4,94002,San Mateo CA,"Belmont, CA",1044,1
6081,6088,5,94002,San Mateo CA,"Belmont, CA",1702,1
6081,6089,1,94002,San Mateo CA,"Belmont, CA",976,0.767
6081,6089,1,94070,San Mateo CA,"San Carlos, CA",296,0.233
6081,6089,2,94002,San Mateo CA,"Belmont, CA",1832,1
6081,6089,3,94002,San Mateo CA,"Belmont, CA",2719,1
6081,6089,4,94002,San Mateo CA,"Belmont, CA",733,1
6081,6090,1,94002,San Mateo CA,"Belmont, CA",1166,1
6081,6090,2,94002,San Mateo CA,"Belmont, CA",1396,1
6081,6091,1,94002,San Mateo CA,"Belmont, CA",141,0.188
6081,6091,1,94070,San Mateo CA,"San Carlos, CA",610,0.812
6081,6091,2,94070,San Mateo CA,"San Carlos, CA",774,1
6081,6092.01,1,94070,San Mateo CA,"San Carlos, CA",1190,1
6081,6092.01,2,94070,San Mateo CA,"San Carlos, CA",1136,1
6081,6092.01,3,94070,San Mateo CA,"San Carlos, CA",1248,1
6081,6092.02,1,94070,San Mateo CA,"San Carlos, CA",1716,1
6081,6092.02,2,94070,San Mateo CA,"San Carlos, CA",1900,1
6081,6093,1,94070,San Mateo CA,"San Carlos, CA",1343,1
6081,6093,2,94070,San Mateo CA,"San Carlos, CA",1972,1
6081,6094,1,94070,San Mateo CA,"San Carlos, CA",3278,1
6081,6095,1,94070,San Mateo CA,"San Carlos, CA",2116,1
6081,6095,2,94070,San Mateo CA,"San Carlos, CA",2713,1
6081,6096.01,1,94070,San Mateo CA,"San Carlos, CA",2944,1
6081,6096.02,1,94070,San Mateo CA,"San Carlos, CA",1667,1
6081,6096.03,1,94062,San Mateo CA,"Redwood City, CA",122,0.075
6081,6096.03,1,94070,San Mateo CA,"San Carlos, CA",1496,0.925
6081,6096.03,2,94062,San Mateo CA,"Redwood City, CA",127,0.089
6081,6096.03,2,94070,San Mateo CA,"San Carlos, CA",1301,0.911
6081,6096.03,3,94062,San Mateo CA,"Redwood City, CA",324,0.213
6081,6096.03,3,94070,San Mateo CA,"San Carlos, CA",1196,0.787
6081,6096.03,4,94062,San Mateo CA,"Redwood City, CA",482,0.641
6081,6096.03,4,94070,San Mateo CA,"San Carlos, CA",270,0.359
6081,6097,1,94062,San Mateo CA,"Redwood City, CA",1944,1
6081,6097,2,94062,San Mateo CA,"Redwood City, CA",2442,1
6081,6098,1,94062,San Mateo CA,"Redwood City, CA",747,1
6081,6098,2,94062,San Mateo CA,"Redwood City, CA",1595,1
6081,6098,3,94061,San Mateo CA,"Redwood City, CA",753,1
6081,6098,4,94062,San Mateo CA,"Redwood City, CA",1397,1
6081,6099,1,94062,San Mateo CA,"Redwood City, CA",1154,1
6081,6099,2,94061,San Mateo CA,"Redwood City, CA",17,0.009
6081,6099,2,94062,San Mateo CA,"Redwood City, CA",1773,0.991
6081,6100,1,94062,San Mateo CA,"Redwood City, CA",2062,1
6081,6100,2,94062,San Mateo CA,"Redwood City, CA",1106,1
6081,6100,3,94062,San Mateo CA,"Redwood City, CA",1363,1
6081,6101,1,94063,San Mateo CA,"Redwood City, CA",2484,1
6081,6102.01,1,94063,San Mateo CA,"Redwood City, CA",984,1
6081,6102.01,2,94063,San Mateo CA,"Redwood City, CA",1635,1
6081,6102.01,3,94063,San Mateo CA,"Redwood City, CA",1184,1
6081,6102.01,4,94063,San Mateo CA,"Redwood City, CA",1961,1
6081,6102.02,1,94062,San Mateo CA,"Redwood City, CA",207,0.085
6081,6102.02,1,94063,San Mateo CA,"Redwood City, CA",2222,0.915
6081,6102.03,1,94063,San Mateo CA,"Redwood City, CA",1424,1
6081,6102.03,2,94061,San Mateo CA,"Redwood City, CA",1819,0.904
6081,6102.03,2,94062,San Mateo CA,"Redwood City, CA",193,0.096
6081,6103.02,1,94063,San Mateo CA,"Redwood City, CA",2108,1
6081,6103.03,1,94065,San Mateo CA,"Redwood City, CA",1858,1
6081,6103.03,2,94065,San Mateo CA,"Redwood City, CA",1896,1
6081,6103.03,3,94065,San Mateo CA,"Redwood City, CA",2000,1
6081,6103.03,4,94065,San Mateo CA,"Redwood City, CA",1582,1
6081,6103.04,1,94065,San Mateo CA,"Redwood City, CA",1711,1
6081,6103.04,2,94065,San Mateo CA,"Redwood City, CA",1430,1
6081,6103.04,3,94065,San Mateo CA,"Redwood City, CA",882,1
6081,6104,1,94063,San Mateo CA,"Redwood City, CA",2500,1
6081,6104,2,94063,San Mateo CA,"Redwood City, CA",3123,1
6081,6105,1,94063,San Mateo CA,"Redwood City, CA",860,1
6081,6105,2,94063,San Mateo CA,"Redwood City, CA",1625,1
6081,6105,3,94063,San Mateo CA,"Redwood City, CA",1045,1
6081,6105,4,94063,San Mateo CA,"Redwood City, CA",1433,1
6081,6106.01,1,94063,San Mateo CA,"Redwood City, CA",2488,1
6081,6106.01,2,94025,San Mateo CA,"Menlo Park, CA",1092,0.635
6081,6106.01,2,94027,San Mateo CA,"Atherton, CA",83,0.048
6081,6106.01,2,94063,San Mateo CA,"Redwood City, CA",546,0.317
6081,6106.01,3,94061,San Mateo CA,"Redwood City, CA",72,0.035
6081,6106.01,3,94063,San Mateo CA,"Redwood City, CA",1976,0.965
6081,6106.02,1,94025,San Mateo CA,"Menlo Park, CA",673,1
6081,6106.02,2,94025,San Mateo CA,"Menlo Park, CA",782,1
6081,6106.02,3,94025,San Mateo CA,"Menlo Park, CA",1159,0.6
6081,6106.02,3,94063,San Mateo CA,"Redwood City, CA",772,0.4
6081,6107,1,94061,San Mateo CA,"Redwood City, CA",1856,0.762
6081,6107,1,94063,San Mateo CA,"Redwood City, CA",579,0.238
6081,6107,2,94061,San Mateo CA,"Redwood City, CA",2772,1
6081,6108,1,94061,San Mateo CA,"Redwood City, CA",2309,1
6081,6108,2,94061,San Mateo CA,"Redwood City, CA",2412,1
6081,6109,1,94061,San Mateo CA,"Redwood City, CA",2085,0.914
6081,6109,1,94062,San Mateo CA,"Redwood City, CA",197,0.086
6081,6109,2,94061,San Mateo CA,"Redwood City, CA",2413,1
6081,6109,3,94062,San Mateo CA,"Redwood City, CA",947,1
6081,6109,4,94061,San Mateo CA,"Redwood City, CA",1290,1
6081,6110,1,94061,San Mateo CA,"Redwood City, CA",1075,0.974
6081,6110,1,94062,San Mateo CA,"Redwood City, CA",29,0.026
6081,6110,2,94061,San Mateo CA,"Redwood City, CA",1140,0.964
6081,6110,2,94062,San Mateo CA,"Redwood City, CA",42,0.036
6081,6110,3,94061,San Mateo CA,"Redwood City, CA",997,1
6081,6110,4,94061,San Mateo CA,"Redwood City, CA",2424,1
6081,6111,1,94061,San Mateo CA,"Redwood City, CA",2506,0.946
6081,6111,1,94062,San Mateo CA,"Redwood City, CA",144,0.054
6081,6111,2,94061,San Mateo CA,"Redwood City, CA",2096,1
6081,6111,3,94061,San Mateo CA,"Redwood City, CA",645,0.553
6081,6111,3,94062,San Mateo CA,"Redwood City, CA",522,0.447
6081,6112,1,94061,San Mateo CA,"Redwood City, CA",3005,1
6081,6113,1,94027,San Mateo CA,"Atherton, CA",57,0.048
6081,6113,1,94061,San Mateo CA,"Redwood City, CA",1122,0.952
6081,6113,2,94061,San Mateo CA,"Redwood City, CA",1627,0.92
6081,6113,2,94062,San Mateo CA,"Redwood City, CA",142,0.08
6081,6113,3,94061,San Mateo CA,"Redwood City, CA",706,1
6081,6113,4,94061,San Mateo CA,"Redwood City, CA",1103,1
6081,6114,1,94027,San Mateo CA,"Atherton, CA",984,1
6081,6114,2,94027,San Mateo CA,"Atherton, CA",691,1
6081,6114,3,94027,San Mateo CA,"Atherton, CA",1348,1
6081,6114,4,94027,San Mateo CA,"Atherton, CA",1214,1
6081,6115,1,94027,San Mateo CA,"Atherton, CA",731,1
6081,6115,2,94027,San Mateo CA,"Atherton, CA",1026,1
6081,6115,3,94027,San Mateo CA,"Atherton, CA",920,1
6081,6116,1,94025,San Mateo CA,"Menlo Park, CA",1069,1
6081,6116,2,94025,San Mateo CA,"Menlo Park, CA",1193,1
6081,6117,1,94025,San Mateo CA,"Menlo Park, CA",2163,1
6081,6117,2,94025,San Mateo CA,"Menlo Park, CA",2264,1
6081,6117,3,94025,San Mateo CA,"Menlo Park, CA",1543,1
6081,6118,1,94025,San Mateo CA,"Menlo Park, CA",5,0.002
6081,6118,1,94303,San Mateo CA,"East Palo Alto, CA",2039,0.998
6081,6118,2,94303,San Mateo CA,"East Palo Alto, CA",2389,1
6081,6119,1,94303,San Mateo CA,"East Palo Alto, CA",1989,1
6081,6119,2,94303,San Mateo CA,"East Palo Alto, CA",1952,1
6081,6119,3,94303,San Mateo CA,"East Palo Alto, CA",1318,1
6081,6119,4,94303,San Mateo CA,"East Palo Alto, CA",1075,1
6081,6119,5,94303,San Mateo CA,"East Palo Alto, CA",2306,1
6081,6119,6,94303,San Mateo CA,"East Palo Alto, CA",1685,1
6081,6120,1,94303,San Mateo CA,"East Palo Alto, CA",1713,1
6081,6120,2,94303,San Mateo CA,"East Palo Alto, CA",2351,1
6081,6120,3,94303,San Mateo CA,"East Palo Alto, CA",1667,1
6081,6120,4,94303,San Mateo CA,"East Palo Alto, CA",1596,1
6081,6121,1,94025,San Mateo CA,"Menlo Park, CA",966,1
6081,6121,2,94303,San Mateo CA,"East Palo Alto, CA",2186,1
6081,6121,3,94303,San Mateo CA,"East Palo Alto, CA",1249,1
6081,6121,4,94303,San Mateo CA,"East Palo Alto, CA",701,1
6081,6121,5,94303,San Mateo CA,"East Palo Alto, CA",1939,1
6081,6125,1,94025,San Mateo CA,"Menlo Park, CA",1338,1
6081,6125,2,94025,San Mateo CA,"Menlo Park, CA",1064,1
6081,6125,3,94025,San Mateo CA,"Menlo Park, CA",1751,1
6081,6126,1,94025,San Mateo CA,"Menlo Park, CA",924,1
6081,6126,2,94025,San Mateo CA,"Menlo Park, CA",1151,1
6081,6126,3,94025,San Mateo CA,"Menlo Park, CA",893,1
6081,6126,4,94025,San Mateo CA,"Menlo Park, CA",1188,1
6081,6127,1,94025,San Mateo CA,"Menlo Park, CA",901,1
6081,6127,2,94025,San Mateo CA,"Menlo Park, CA",1301,1
6081,6128,1,94025,San Mateo CA,"Menlo Park, CA",1866,1
6081,6128,2,94025,San Mateo CA,"Menlo Park, CA",1430,1
6081,6129,1,94025,San Mateo CA,"Menlo Park, CA",1698,1
6081,6129,2,94025,San Mateo CA,"Menlo Park, CA",744,1
6081,6129,3,94025,San Mateo CA,"Menlo Park, CA",835,1
6081,6129,4,94025,San Mateo CA,"Menlo Park, CA",1079,1
6081,6130,1,94025,San Mateo CA,"Menlo Park, CA",1897,1
6081,6130,2,94025,San Mateo CA,"Menlo Park, CA",1489,1
6081,6132,1,94025,San Mateo CA,"Menlo Park, CA",4,0.003
6081,6132,1,94028,San Mateo CA,"Portola Valley, CA",1499,0.997
6081,6132,2,94028,San Mateo CA,"Portola Valley, CA",1595,1
6081,6132,3,94028,San Mateo CA,"Portola Valley, CA",1086,1
6081,6132,4,94028,San Mateo CA,"Portola Valley, CA",1521,0.963
6081,6132,4,94062,San Mateo CA,"Redwood City, CA",59,0.037
6081,6132,5,94028,San Mateo CA,"Portola Valley, CA",730,1
6081,6133,1,94061,San Mateo CA,"Redwood City, CA",1,0.001
6081,6133,1,94062,San Mateo CA,"Redwood City, CA",1560,0.999
6081,6133,2,94027,San Mateo CA,"Atherton, CA",35,0.03
6081,6133,2,94062,San Mateo CA,"Redwood City, CA",1127,0.97
6081,6134,1,94062,San Mateo CA,"Redwood City, CA",1131,1
6081,6134,2,94062,San Mateo CA,"Redwood City, CA",707,1
6081,6134,3,94062,San Mateo CA,"Redwood City, CA",1255,1
6081,6135.01,1,94019,San Mateo CA,"Half Moon Bay, CA",2148,1
6081,6135.01,2,94010,San Mateo CA,"Burlingame, CA",1,0.001
6081,6135.01,2,94019,San Mateo CA,"Half Moon Bay, CA",1971,0.989
6081,6135.01,2,94066,San Mateo CA,"San Bruno, CA",21,0.011
6081,6135.02,1,94019,San Mateo CA,"Half Moon Bay, CA",1970,1
6081,6135.02,2,94019,San Mateo CA,"Half Moon Bay, CA",1014,1
6081,6135.02,3,94019,San Mateo CA,"Half Moon Bay, CA",1512,1
6081,6135.02,4,94019,San Mateo CA,"Half Moon Bay, CA",1479,1
6081,6136,1,94037,San Mateo CA,"Montara, CA",2608,1
6081,6136,2,94037,San Mateo CA,"Montara, CA",305,0.185
6081,6136,2,94038,San Mateo CA,"Moss Beach, CA",1342,0.815
6081,6136,3,94019,San Mateo CA,"Half Moon Bay, CA",10,0.012
6081,6136,3,94038,San Mateo CA,"Moss Beach, CA",828,0.988
6081,6136,4,94019,San Mateo CA,"Half Moon Bay, CA",55,0.059
6081,6136,4,94038,San Mateo CA,"Moss Beach, CA",870,0.941
6081,6137,1,94019,San Mateo CA,"Half Moon Bay, CA",2211,1
6081,6137,2,94019,San Mateo CA,"Half Moon Bay, CA",13,0.02
6081,6137,2,94062,San Mateo CA,"Redwood City, CA",624,0.98
6081,6137,3,94019,San Mateo CA,"Half Moon Bay, CA",1753,1
6081,6137,4,94019,San Mateo CA,"Half Moon Bay, CA",2363,1
6081,6137,5,94019,San Mateo CA,"Half Moon Bay, CA",1791,1
6081,6138,1,94060,San Mateo CA,"Pescadero, CA",913,1
6081,6138,2,94019,San Mateo CA,"Half Moon Bay, CA",134,0.212
6081,6138,2,94020,San Mateo CA,"La Honda, CA",8,0.013
6081,6138,2,94060,San Mateo CA,"Pescadero, CA",2,0.003
6081,6138,2,94062,San Mateo CA,"Redwood City, CA",274,0.434
6081,6138,2,94074,San Mateo CA,"San Gregorio, CA",214,0.339
6081,6138,3,94020,San Mateo CA,"La Honda, CA",1088,0.939
6081,6138,3,94062,San Mateo CA,"Redwood City, CA",71,0.061
6081,6138,4,94020,San Mateo CA,"La Honda, CA",463,0.356
6081,6138,4,94021,San Mateo CA,"Loma Mar, CA",192,0.148
6081,6138,4,94060,San Mateo CA,"Pescadero, CA",639,0.491
6081,6138,4,94062,San Mateo CA,"Redwood City, CA",7,0.005
6081,6139,1,94025,San Mateo CA,"Menlo Park, CA",659,1
6081,6139,2,94025,San Mateo CA,"Menlo Park, CA",845,1
6081,6139,3,94025,San Mateo CA,"Menlo Park, CA",1042,1
6081,6139,4,94025,San Mateo CA,"Menlo Park, CA",1229,1
6081,6139,5,94025,San Mateo CA,"Menlo Park, CA",2289,1
6081,6140,1,94066,San Mateo CA,"San Bruno, CA",2720,1
6081,6140,2,94066,San Mateo CA,"San Bruno, CA",1667,1
6081,6140,3,94066,San Mateo CA,"San Bruno, CA",1071,1
6083,1.01,1,93110,Santa Barbara CA,"Santa Barbara, CA",2219,1
6083,1.01,2,93110,Santa Barbara CA,"Santa Barbara, CA",1926,0.915
6083,1.01,2,93111,Santa Barbara CA,"Santa Barbara, CA",180,0.085
6083,1.01,3,93111,Santa Barbara CA,"Santa Barbara, CA",1158,1
6083,1.01,4,93110,Santa Barbara CA,"Santa Barbara, CA",1012,1
6083,1.02,1,93105,Santa Barbara CA,"Santa Barbara, CA",347,0.215
6083,1.02,1,93110,Santa Barbara CA,"Santa Barbara, CA",1268,0.785
6083,1.02,2,93110,Santa Barbara CA,"Santa Barbara, CA",635,1
6083,1.02,3,93110,Santa Barbara CA,"Santa Barbara, CA",1448,1
6083,1.02,4,93110,Santa Barbara CA,"Santa Barbara, CA",1547,1
6083,1.03,1,93105,Santa Barbara CA,"Santa Barbara, CA",23,0.025
6083,1.03,1,93111,Santa Barbara CA,"Santa Barbara, CA",903,0.975
6083,1.03,2,93105,Santa Barbara CA,"Santa Barbara, CA",741,0.486
6083,1.03,2,93110,Santa Barbara CA,"Santa Barbara, CA",784,0.514
6083,1.03,3,93105,Santa Barbara CA,"Santa Barbara, CA",656,0.881
6083,1.03,3,93110,Santa Barbara CA,"Santa Barbara, CA",89,0.119
6083,2,1,93105,Santa Barbara CA,"Santa Barbara, CA",837,1
6083,2,2,93105,Santa Barbara CA,"Santa Barbara, CA",1408,1
6083,2,3,93105,Santa Barbara CA,"Santa Barbara, CA",2054,1
6083,3.01,1,93101,Santa Barbara CA,"Santa Barbara, CA",728,1
6083,3.01,2,93101,Santa Barbara CA,"Santa Barbara, CA",1306,1
6083,3.01,3,93101,Santa Barbara CA,"Santa Barbara, CA",776,1
6083,3.02,1,93105,Santa Barbara CA,"Santa Barbara, CA",762,1
6083,3.02,2,93101,Santa Barbara CA,"Santa Barbara, CA",54,0.086
6083,3.02,2,93105,Santa Barbara CA,"Santa Barbara, CA",572,0.914
6083,3.02,3,93105,Santa Barbara CA,"Santa Barbara, CA",1193,1
6083,3.02,4,93105,Santa Barbara CA,"Santa Barbara, CA",643,1
6083,3.02,5,93105,Santa Barbara CA,"Santa Barbara, CA",914,1
6083,4,1,93101,Santa Barbara CA,"Santa Barbara, CA",166,0.161
6083,4,1,93105,Santa Barbara CA,"Santa Barbara, CA",862,0.839
6083,4,2,93103,Santa Barbara CA,"Santa Barbara, CA",669,1
6083,4,3,93101,Santa Barbara CA,"Santa Barbara, CA",67,0.113
6083,4,3,93103,Santa Barbara CA,"Santa Barbara, CA",528,0.887
6083,4,4,93101,Santa Barbara CA,"Santa Barbara, CA",1032,1
6083,4,5,93101,Santa Barbara CA,"Santa Barbara, CA",1335,1
6083,5.01,1,93103,Santa Barbara CA,"Santa Barbara, CA",375,0.327
6083,5.01,1,93105,Santa Barbara CA,"Santa Barbara, CA",772,0.673
6083,5.01,2,93105,Santa Barbara CA,"Santa Barbara, CA",1243,1
6083,5.01,3,93105,Santa Barbara CA,"Santa Barbara, CA",873,1
6083,5.02,1,93105,Santa Barbara CA,"Santa Barbara, CA",858,1
6083,5.02,2,93105,Santa Barbara CA,"Santa Barbara, CA",723,1
6083,5.02,3,93105,Santa Barbara CA,"Santa Barbara, CA",771,1
6083,5.02,4,93105,Santa Barbara CA,"Santa Barbara, CA",1052,1
6083,5.02,5,93105,Santa Barbara CA,"Santa Barbara, CA",806,1
6083,5.02,6,93105,Santa Barbara CA,"Santa Barbara, CA",1664,1
6083,6,1,93103,Santa Barbara CA,"Santa Barbara, CA",555,1
6083,6,2,93103,Santa Barbara CA,"Santa Barbara, CA",851,1
6083,6,3,93103,Santa Barbara CA,"Santa Barbara, CA",667,1
6083,6,4,93103,Santa Barbara CA,"Santa Barbara, CA",762,1
6083,6,5,93103,Santa Barbara CA,"Santa Barbara, CA",1190,1
6083,6,6,93101,Santa Barbara CA,"Santa Barbara, CA",130,0.215
6083,6,6,93103,Santa Barbara CA,"Santa Barbara, CA",474,0.785
6083,7,1,93103,Santa Barbara CA,"Santa Barbara, CA",723,0.603
6083,7,1,93108,Santa Barbara CA,"Montecito, CA",476,0.397
6083,7,2,93103,Santa Barbara CA,"Santa Barbara, CA",51,0.028
6083,7,2,93105,Santa Barbara CA,"Santa Barbara, CA",10,0.005
6083,7,2,93108,Santa Barbara CA,"Montecito, CA",1759,0.966
6083,7,3,93108,Santa Barbara CA,"Montecito, CA",965,1
6083,7,4,93103,Santa Barbara CA,"Santa Barbara, CA",1822,0.752
6083,7,4,93108,Santa Barbara CA,"Montecito, CA",602,0.248
6083,8.01,1,93103,Santa Barbara CA,"Santa Barbara, CA",961,1
6083,8.01,2,93103,Santa Barbara CA,"Santa Barbara, CA",1759,1
6083,8.01,3,93103,Santa Barbara CA,"Santa Barbara, CA",1339,1
