,safegraph_place_id
9013,sg:8b54a584867842e4a5e869e8458f9f15
9015,sg:8b6286347bb5427c90cb2994f3526b60
9016,sg:8b64f13e7336499eb9ecde5c5921bfdb
9017,sg:8b6651a1202643cebcb628265f579c67
9019,sg:8b6a35128c0c4d1b869b5b389769d33e
9020,sg:8b6b79a9400844d8bbd35938d64e0998
9021,sg:8b6eddf352a14be0bed922f50e273fbb
9022,sg:8b86468ef6794dd080934f4c6e5bad9c
9023,sg:8b8be26d163e434f9c298a4767ddad1b
9024,sg:8b8cbc22a7284b168da6e2a87b39b06a
9026,sg:8b8f95c533f640c383e66365acfd0572
9027,sg:8b900a0ff54e48978feaf6c2d8058351
9029,sg:8b91f3ad245144a28df74fa8a2672d44
9030,sg:8b93639977d1402e95d14788dc4f9d69
9031,sg:8b95bfb414684ef7bee09e8e5b7515be
9032,sg:8b9d730577b8490e8252b957aada628e
9035,sg:8bba3cde692b4c4d9707ec9fa9c70b24
9037,sg:8bc49bf6110444b588bb0769da693b1c
9039,sg:8bd0f5ca055f4fc7b8fd0c00262f3294
9041,sg:8bd47ca2e52b456096ba9c5632f98c7f
9042,sg:8bd5bd7fa4934574986aa11b414d9698
9043,sg:8bd8ae68c4d74879bee189f1c868d9b5
9047,sg:8befd97bacd24e499216921bc8c9de3d
9048,sg:8bf0a561116b453187a1ef320c4832e2
9049,sg:8bf3d9d52fea429c8021f02417ce320e
9050,sg:8bfce667e0e64faba1063f0d058c456b
9051,sg:8bff711957b143da868a8795005fa57c
9052,sg:8c063cde660a4feaa7c4a02b0c9c7ff4
9055,sg:8c1239e3eb1c4b90aecef33885801fe0
9057,sg:8c1a584943c04bc38aa5113adbd24f5b
9059,sg:8c2855a29c70417091973dd4e795b878
9060,sg:8c29287711af4894863123effb4ec386
9062,sg:8c30daa887e347c5b1378661d35138d7
9063,sg:8c310b8462f94f35ba35c92b0774041e
9064,sg:8c39f567acd748cabdbc46fd1982dba8
9067,sg:8c3b343a48a24892b4be6ca16ea251a2
9068,sg:8c4286a5214f41289e2552f83252fc0d
9070,sg:8c42ea579e89443c98d193738e723ab6
9072,sg:8c4d539d718c47b8b30876e40fc78ff7
9075,sg:8c5e41e5c20f489da9175ddc76e83c45
9076,sg:8c5e737cc7a24f578a61706cbbaf47e1
9077,sg:8c6df22801024f6ea1c309b0c2b2e266
9079,sg:8c768606d1574153878cfa936d3c50d3
9081,sg:8c7b855f4e72462e9fd5b6a50525d212
9082,sg:8c8241f6ec1c4aea91779624182d1cd8
9084,sg:8c8723cd381b4b259640251e5969cefc
9085,sg:8c8beb53db934273a8cd6739bdec290b
9087,sg:8c9bf1d9ec2b49368ddb0b515efcaa21
9088,sg:8c9c31c95b0e4e17af89577026a5d007
9090,sg:8c9f2c934f544a759e6de87ff43c6408
9094,sg:8caaed500b974409ab242e4cde6829d0
9095,sg:8cac0fdabeb24ea79d95fbade179af7e
9096,sg:8cac80e0478947268e3dbf7c7b1c2795
9097,sg:8cae4b75fc57400da260e8d0701e1650
9099,sg:8cb100b87a294229864153a65b7e51be
9100,sg:8cb2b5271515459981663c0a2a652c40
9101,sg:8cb357fb3f504e319f9549c595916ddc
9102,sg:8cb548cc438a4fda8de16e349a2a2469
9104,sg:8cb92c5078f94af7bdef7f68a3631a6f
9105,sg:8cc4194cdf6448e8a84541baf609e333
9110,sg:8cd70f06fc4d42f7bae65caac74c681f
9113,sg:8cdb1711aca34c19a732a5b9dd8c9bb1
9114,sg:8cde80607ab94f2d9c8821835b95c9a9
9117,sg:8ceb2356264b432dbebf01d6c1338af5
9119,sg:8cf1acd238b2485d9f1445752be01e57
9122,sg:8d0092e0d36b40b08e2ef2e39d836d8a
9123,sg:8d028a51165a4206893373d0235e20cd
9124,sg:8d06d14c3d6a459fb217be6998ff1c74
9125,sg:8d0873c4c6474a978655937cef492e22
9126,sg:8d0c74184da94143a05e0c2df33e28bc
9128,sg:8d1b6c216de74416ae63499f148c1f7b
9129,sg:8d1e4fccea424ce58ebb88e063a21d80
9131,sg:8d26738817b541d58e1984a59cb475ba
9132,sg:8d2db58d40e8428a978937edd8b01af5
9133,sg:8d2fa6c85fcb478e8dcc335fadba4497
9134,sg:8d3051dbd4c54b638a4b521db252edee
9135,sg:8d393700b0d54f66905408a8bb4e8022
9136,sg:8d39d01627c942d99acbe9980668c9fc
9137,sg:8d3a6e9302d541f38dd956c6bfe8ad21
9138,sg:8d41dc9716c04b4f9ebf9c568875ca76
9141,sg:8d58f813d7a4407a97fc7f5e65212c6f
9142,sg:8d5e4a4e26e64434ae1daf9d73cc3b76
9144,sg:8d6591a56a7349fdad5124bf6b6a03a9
9145,sg:8d6a6e0931a74cc49067e0c94de68841
9147,sg:8d6de9278eee4e939d1499711b973af1
9149,sg:8d74c8ae4e1243dd97643bb2b304d8d2
9150,sg:8d7b5b97d492489eba94a3e84c8617b4
9151,sg:8d7dcc1d76ec499f9ea7927f9d573b2f
9153,sg:8d85cfae6b2246c58abb00759f21dcd8
9157,sg:8d8e44f491cc4793b27188e995c0278b
9158,sg:8d92a615b4934af9bb27827851047184
9159,sg:8d9565ac5c7d44edbb6a30299d82ce5d
9160,sg:8d96d1993ea14a34b0e9a2db2b2c7c03
9162,sg:8da3e988c60c485c82abd23d536f976f
9163,sg:8da95494ba8845a8be82a124186328b3
9164,sg:8db179c2570c4b0d91eaa3bc4c1cc8ff
9165,sg:8db1b4ac7cb043b3b8265af3aae36cd8
9166,sg:8dbdebafa69d4f4e86c34788aafe790b
9167,sg:8dc702c40137448f9c5a94ea00b2668d
9168,sg:8dcc14f5e66d460eb30f3459d9406deb
9170,sg:8dd2200a8c6949269b9bd8eddc1dc30e
9172,sg:8ddecacfa6014f79a6021869e244bbce
9175,sg:8dea696a60b14c0c9f3160bfbab44804
9177,sg:8defa7044b8e48f980cf7a415bcfaa76
9179,sg:8df8a515afbe460d92c9af8eccb9d745
9180,sg:8dfc6502a3044e7baaed2cf6bea1e7ea
9181,sg:8e00a5060b1d477aa367b3857d8e2843
9182,sg:8e021bdbfa3545bc954dbf19888c70cd
9184,sg:8e05e743f89c427ca972f9f2dfc245ff
9185,sg:8e09a093e2f74a06b8e4295a68106759
9186,sg:8e0a7390c92a46f4ac803bb44aeaa225
9188,sg:8e121f0deb0b44f68331d14ec1721ce3
9189,sg:8e129c66d8a34bcab639cb149c5829b8
9190,sg:8e292c316da641d5a9856df38113811b
9191,sg:8e2fb9b0b8e34962b3710382abc880e1
9192,sg:8e35abd3461d45788d5c43432396258e
9194,sg:8e38bb30f7ee4109b31a201c907b705e
9195,sg:8e3d468377b1471aa05a70e35d536509
9196,sg:8e3f516cec4d4a5f9e5343be8c4e9ad8
9197,sg:8e425510a27a4c40b109009ee0c35652
9198,sg:8e433a7d0e4e4c47969f2546ad9f815f
9199,sg:8e50d86dbbf5463ca149c624c0d02549
9200,sg:8e585c3833854a8d9362c369b26c5df5
9201,sg:8e5a15e6e1ef4d2a97095ae5a875548d
9202,sg:8e5afe65635745feb269802fba838db2
9203,sg:8e658c2a10f542ebab15ec64b8355649
9204,sg:8e6623a9a38e404cb1c775ae799004e1
9205,sg:8e6b6f3aecdd4a0f81bdc4051d2f3d83
9207,sg:8e78a96cb55d4cf5965eebea9235da25
9208,sg:8e7920286496422a930c867ac49b9e84
9209,sg:8e7f95f6c3894f7b8b59d767cf6e90fc
9210,sg:8e80e57c8bbb4bc481932aa2d15e996e
9211,sg:8e843decc2a1400886578dd917cc1af9
9213,sg:8e8b6695652e4ba7aea073c998703d9e
9214,sg:8e920032db9b4eebac0b047a2b92f262
9215,sg:8e931829981c4714a707e2a43d4f3c54
9216,sg:8e953b5428f649ff8f099d805481ee14
9217,sg:8e979f99b34849c7b346ceebdd3c89de
9219,sg:8ea7bb61c4a14beaa268afeb2fdd1457
9221,sg:8eac4bc11ed747a9ab65377f3dc0ac3d
9222,sg:8eb24a1486984461bff717606d7e412b
9223,sg:8eb2d313a59340369bfb79a1da0df5eb
9224,sg:8eb483ab3fe64fffaa898ba454ab014a
9226,sg:8eb6dd3b2f2e4811b1adb45bf0806e49
9227,sg:8eb8bfeec5794da18d1096b8b857458c
9229,sg:8ecb471f8adc4764ad959a6bdd26a252
9230,sg:8ecdc58a79204957a49ba0527f76b47a
9231,sg:8ece0411cdb74b1ca2a7cbf0f2a49e21
9232,sg:8ece2b54cb4344729b14abbfd6502a34
9233,sg:8ed316bce5014bd0889b1db51e9fef5a
9235,sg:8ede233d74934787a060ec7d413adcc2
9236,sg:8ee66744943b408284a0959d8bd73410
9237,sg:8ee8d5e576f5408f88c7c3c5590b82fe
9238,sg:8eeb3cba754a43759dc9f2a7aded8267
9239,sg:8eee37a3f1734d96a537619738f53528
9241,sg:8ef2007874434542a0e413bd6fd071a8
9242,sg:8ef5ca13693e4c0e9a4b41c8b822e5c1
9243,sg:8ef922e127a04a4190c59ccbe53cb906
9244,sg:8efa6925361f4beebab35615156f240a
9245,sg:8f0051ac14f741e3a5ffb25d21931a32
9246,sg:8f0170fefd074e88a97cb9bd380f5040
9247,sg:8f08062ffd4d42a79b87101c118bfe1f
9248,sg:8f0d5d8f32c2489c84908687bfc93c2e
9249,sg:8f0f5d12e05f469097e0758bca4692a5
9250,sg:8f10049527894de4b3601def321741fe
9251,sg:8f137f674b384988aae0976e97332041
9253,sg:8f1422acc33e41fb9190b77c0f61a675
9256,sg:8f1830f9b141493ab19ce94c67b03bdd
9261,sg:8f3298702e404563ba28970066c3d529
9263,sg:8f3f069decd04382850df2f18dbe3dcb
9264,sg:8f410d37aafb489dbf4d5deda9e5e9b8
9266,sg:8f45a923c5414acc8acc0dac61b9d5f1
9269,sg:8f48e010b5644234b6d4b46286dbcd2c
9270,sg:8f5c5ba358674021941f9ebc3529bd67
9271,sg:8f5c6d93a45b4608b042193ed1f96248
9272,sg:8f605a12925644cea69a7fe735d55e4c
9273,sg:8f6e63f6ceb34ba5b53381df1c706e01
9274,sg:8f6e9b4903ea469c80379c43c18b269b
9276,sg:8f805d969e0c4d85b79db737fa3e64b7
9277,sg:8f8e20f5cbab404f851605059087184f
9278,sg:8f927b95798244ddb562b4e1511602d5
9280,sg:8fa28e4515e04d81a6c75fb85f4817a3
9282,sg:8fa50f6ca8f74854baa7248034611386
9283,sg:8faa90a5986546e782619a1acd14250a
9284,sg:8fb0c921d7674f73a615a72643d008c8
9287,sg:8fc575a2c7d34e1a9d2c7ede076464ce
9289,sg:8fd47bc3e34146e4a4a732fd84ea1cbd
9290,sg:8fd947ce1c0e45ab9c7ebeb92898fec7
9291,sg:8fe33ae144b7483f81d8b42fd5d5103b
9292,sg:8fe4da1c05d54f56b0265fdb2fecb300
9293,sg:8fe526bdf53a44c4a2cb55a1a241de68
9294,sg:8fed3ce6f0d346bfbbe5d1f7e237b6be
9295,sg:8ff242b3636b4a62b8f988f3d320e141
9296,sg:8ff8b97011c34526b1455f3e54aa1200
9298,sg:8ffbecad194e49fe94bd8511e0dd6377
9299,sg:8ffcf0368c8844dea511fecbf722286d
9302,sg:9008923e43f44dc490097db7e8b6fdc7
9303,sg:900eed8f69c04ea192a9c9c646667c49
9305,sg:90175767edb44d108c1bad8851d824ff
9307,sg:90235387ab1e4825820acf6ce77b82f4
9309,sg:902af7db89d840baaca8d5e70e36406b
9311,sg:902e06bb9f434f78b1b5dade32bc319e
9312,sg:9031bd3107d8425fa194f77087de9b00
9313,sg:90356d4587f748628adf007e216035ef
9314,sg:90363af1016d4c369bae457d932b5a12
9318,sg:90498591cfa346b18bad90a1ef6b6769
9319,sg:904a33ecf3234f688e5d6642897b71e2
9320,sg:904b34fcbebf47a5b0e0ed1ec71d2a9e
9321,sg:90501db165474ffa801a55aab6d171ee
9322,sg:9053016c9d3c43eab4a8596940f553ef
9323,sg:905fbcf3ac5049c5b6d72ac45d82a9da
9324,sg:9060fb80c6a3473eaeb14b1a189778fc
9325,sg:90623d9bf33e4e4b8a6d55faedb7402d
9326,sg:9069031d9a674703b95633628ec0ab21
9327,sg:9069f6e71dd5433691be69bd1616e165
9330,sg:907b7b89473e44beaff53b2d9c1c8f32
9331,sg:907cd5940713498e984022849826cd18
9332,sg:9082c43bee624aa5a4fc805aa616b75b
9333,sg:9082cd137f944e35a33ad9889dfbff89
9337,sg:909bb4f468074d0c9a8b200f74e82063
9338,sg:909cfad057d14613a62728e6e6573570
9340,sg:90a2d7420195480ca494700cf61d3901
9343,sg:90b36eb577964caaae1df41633046a43
9345,sg:90b574c8715f45d7a135b1d38d68ead2
9347,sg:90c17e2387e9401fb2a1bec72156908a
9348,sg:90c3a815315c438481b5a148b5bf29fd
9349,sg:90c8673452004a2eafc84fbeb0ae9455
9350,sg:90cc0d4ddba04061a5133e29754831a7
9351,sg:90cd3fb0e1574ce0bb6822ac378b1193
9352,sg:90ce641eb3144cc4b192e4243f2538e0
9353,sg:90d01562ea2e420a9a0eadc973f8ff60
9354,sg:90d18e9470b54a0f8e34f535313469fc
9355,sg:90d4b50d6e57412a8e3b66559ce6721f
9356,sg:90d6143e797a4b8bb5a32ca67702f2e4
9357,sg:90df9d7efb604ede99dedc22f06d16cf
9358,sg:90e05df2536a4e308044ba6ccdc61673
9359,sg:90e069f8c88042c38f41f1c0427c1f6a
9360,sg:90e77370a4c949e5b76508873c28c30f
9361,sg:90e864302df84936b4669e09125936c4
9362,sg:90e88d72537d41589bff826e31569a12
9363,sg:90f0d798661c436086ed4725bb2688a8
9364,sg:90f27b23f239474f91dd98b8f58c749c
9365,sg:90f3275593b040728a9c98cfbf63da65
9366,sg:90f357aba07e40fe970199541b93f656
9367,sg:90f7d963bac74dfd84d55b06e2599244
9368,sg:90f99ea7c5714ce180a8c63a2fe442b9
9369,sg:90fb9d641cbe46378d66e09dee6b48e3
9371,sg:9109dec04b2f4fd79563ecfd1c8b963a
9372,sg:910c9b2a9a394bb684160dd16029c69e
9374,sg:9112e782d87f427cb4907eaf3397d391
9375,sg:911879e238484f31880d7c2251066598
9377,sg:911d13ef1e9147aeb574f0261d578017
9378,sg:911eca9253b7496ebd362d04b67d6051
9379,sg:9128f548c65241679915ce1e4f1e3121
9380,sg:9137c424c54d4cf09a854aaca9938a56
9381,sg:9138873244a04e47b5d74d20118ffc98
9384,sg:913c89bade664b4b86364972bf4a646e
9385,sg:914138ea7ba34d0bb365520405421971
9386,sg:9141bcd9b0a648a0b0b1c44495920af5
9387,sg:9143919f4f1e4ed49c76abfddda3a392
9388,sg:9145f7b0c5b340c58f70461630d4617c
9389,sg:915c731915724226ae08a51dcc1391f1
9390,sg:916237505aa94449bef8809f9b098586
9391,sg:91640c31341a453fb81d5f7d314bc265
9394,sg:9182c74bd28a4323995355db70f0ec32
9395,sg:9185fe2a32e6495b9a3a27e293063e91
9396,sg:9193120cb93443aabfe524dadb080b03
9397,sg:91957e088d2044d0ba8a1e340791c75d
9398,sg:9196ffededf74b22ad45c86129c7c5fd
9399,sg:919a609b0a9942b5989228eb0e842f31
9400,sg:919e671a84a846eaac93e93fdaeeb467
9401,sg:91a171e6bae14c968efbd5f48008ff14
9402,sg:91b4d20326604406ae54a2516885e69f
9403,sg:91b68b9955e3405782ec3804a2fb6339
9404,sg:91bf58e24d1f4d478eae6cd3647d8206
9406,sg:91c9eb9cf3524513b4428b77f066ac1e
9407,sg:91caaf5013c64e58b5397ec6adc0dcf7
9408,sg:91cad1fc9025436494e6186b94f1f29e
9410,sg:91d27c44009a49109ef5a2c9298340e0
9412,sg:91da249b5e65495ba71d40c8a3f1b773
9413,sg:91e12c41ef9c43d59b5683920a99d134
9414,sg:91eb2cf47da94ca98ca8b39460615cb8
9415,sg:91f1a211b54b499c9662c2d4d997becf
9417,sg:92067eec4f5c4a2ebb46e980ead8a1d4
9418,sg:920fcc19a2f7451485c28eeba3f8132e
9419,sg:92103ec4b38c4a3fb3c658c674241bdb
9422,sg:921fbecc03084299b38504cb1cafbd1f
9424,sg:92260ecf2e90436288c7bf2cac3c05c2
9425,sg:922728a7dab2466abacfc73a9c151e62
9426,sg:922ccd4a523c43d494505bcccc670ef3
9427,sg:922ef10d08e84c12a3a62f45e25ce16f
9428,sg:92303a2d0b324f9484f02e6cfa8acae6
9430,sg:9239ff87478d47e0a7943743df2073f6
9432,sg:924d1f633db24eddaae9f73419ae49b9
9434,sg:92506dda7e814e15a51e6a147743e97e
9435,sg:9251ebb37bf04e818b8deb118393797c
9436,sg:926306bc2cf6411ebbfd56f8b1bc5540
9437,sg:92649dfb611f44999947318140937dd0
9438,sg:9266ad08bf29467888ae88f044c1b5d9
9439,sg:926b33d8ea3e4d18bb83fae8ce714828
9441,sg:926e3b91e35d47ed8c8f9522c7935d71
9443,sg:9276d0726a7e468992e616693c1b6890
9444,sg:9279c073085b434d97e80161770b1f00
9445,sg:927f47f62b444f3bb163c81198f3752f
9446,sg:927f62ca77834832af0cf5c48c856648
9447,sg:9283a6edcbda4395a4e67b22b096636a
9448,sg:92854bfb74cf485198020f4574b65e98
9449,sg:9288bbade4cf45c2a2e0a862560bd1e7
9450,sg:92896575fd3342b594ed6adb5092fc04
9451,sg:928be9a2aa9b4242ab33de10f3b50fd3
9453,sg:928fe36bcaa24e17bb6fee32b9be6c39
9455,sg:929abfadc1cb43a486acb8928ed07d34
9456,sg:92a37c52deab48aeb64e3e31d6e75024
9457,sg:92aa2d519d4f46c5a958316755c53fb6
9458,sg:92afd3d698154c9cbc7490a6a6be3bdc
9459,sg:92b06c226d5b49d3b9c17fe8bd6cd5ef
9460,sg:92b56a05d1c846c7af2e8a5b0c4b4df2
9464,sg:92bfdd39dd3c41fa88427e8e996c1b8c
9465,sg:92c5425acae04573b111589f63ea3422
9466,sg:92c9ffa8f45d4db59bd999a56ff45e5c
9467,sg:92cfb4029fe149bc8c68e495ef7205a5
9469,sg:92d6ededd277455ea64750c60da1539f
9470,sg:92df00e5c1a04cfdb6bdbd921c9344f3
9471,sg:92e11a91625d413285d356bcfc53172b
9472,sg:92e3b0767bf34143b5ec0c955557e3e5
9474,sg:92e6008161c545adab2dfc640611b258
9475,sg:92e642a44c934fcb8d99623235046dee
9476,sg:92e97264427f45ec8c4f71237cacc418
9477,sg:92ec3866bd6e4db5b5cf242888cf1023
9478,sg:92f24a5c942b484690a5be719b5e2973
9481,sg:92f5977315e84d7b9ef06cf1cc0d4ceb
9482,sg:92f843874737452c95407cf65f675cdf
9483,sg:92ff3706ec1146a6875dfc7d72da70c6
9484,sg:92ff7494ef1c4061b94c7b8011dc4a51
9485,sg:92ffad1f775946729001204e09422224
9486,sg:92ffcc82bd304b91a5066a3eb875dfe7
9487,sg:9303d81fbc88433aa43111ff894ac7cd
9488,sg:93067bbeb16543e48902a025289af9a4
9490,sg:93081c964b314db5adc8f431df6e5281
9491,sg:930a4c5146fa40c6a0d79c2bec1a6826
9492,sg:930bdbc0d6ef4433b1d87af16c154248
9493,sg:931142454267496c9ae2d09e83793202
9494,sg:9318de15df0d42b7a0e927712e89aa14
9495,sg:931df00dbff74f8d8f40ad017788e4d4
9497,sg:931f752d24ef4148b3bee15ee8fe28fb
9498,sg:93217802a0b24ed2a47d2d369d39e672
9500,sg:9322e503e7aa484b99b60e6ad8f03f28
9504,sg:932cbce5dfcd43ee87ab9aeb555063a8
9505,sg:932ce9a06e0d416484482e91d0e298fb
9507,sg:932f29fc33b745fdbc9d5b75938a7c85
9509,sg:933cbe85fa134ae8846341b833aa3b7a
9510,sg:933cccd7254342729852fa80cea2f789
9511,sg:934116b649c7484d8455ebc81efe6f3c
9512,sg:9345bd32f1204955b7fa8fa6283928f7
9513,sg:93496fff55164eafb23673d48fdfd7d9
9514,sg:934c99936a014a8ebcdef005fc90d758
9515,sg:934cc90139264d689b5fdbb7b70e78a8
9516,sg:934e17eee165456a9e65af733f19eca3
9519,sg:9351795abb214942a4fad4fca524998c
9521,sg:93549e602f9749ba9a9f33042c856544
9522,sg:93562aea31e147c5801c7cb8e7dd6771
9523,sg:9359eb035a0646829a17d6c766429c27
9524,sg:935c68491c7040b5a3e298294a97e514
9525,sg:9362bfd93e15412f8bb0f1e648e03060
9526,sg:93748dba58194d9ca954ca26b35ea208
9527,sg:937cbf31db3c437d8416ea8b64887a71
9528,sg:937fd15ed78e47a6b9a182cbb9aec72c
9529,sg:938135f1a3084e3e9bd8684cd6b93d80
9530,sg:93875128908e45c0a3663ed4809c967a
9531,sg:93891d900a504f6fb79a929da9a2fc49
9532,sg:938d244ce94148e6b2e5f1518c81a416
9533,sg:9390ac11f37f4076a665d7dc1ee82b9e
9534,sg:9391e0e2d58046f882d07413bd66bd55
9535,sg:9392cde39a4e40b4871db18f34f83e9d
9536,sg:93987022287f4cdba5d2e16232f7b066
9538,sg:939fec8162d64fd6816980d526f763d4
9539,sg:93a07d6e9be245be85b91961a8de6be9
9540,sg:93a5360725ec46269d86414bf58744ca
9541,sg:93a56970a7174f4f94a87012e2c5390f
9542,sg:93a77af1fca640eaa9c616da9a2767b5
9543,sg:93a9b40e7f2a47cfa3f396c1ca1f98a8
9544,sg:93ae97efad234b68ac9562be0f55b19e
9546,sg:93af9ba531e740a485eb278f8ebcbfa5
9548,sg:93bc055d390b4840ba208d84e25a10ac
9549,sg:93bc8cfb4db4404d89da5e834054546c
9550,sg:93bfaa8b5d344d4eb967f8a0ce180ce8
9552,sg:93cc4e3decdb457188d782c0b8819249
9553,sg:93cd73a14a394de9902eab33b32689d5
9554,sg:93cdcef07e194d9a98283d06250ff156
9555,sg:93d354d161d14714a0fb61c1bed3d505
9556,sg:93d6a0335c6e457b8883daf58c0198ca
9557,sg:93dc82ba03f44295a312e45ee9ee4fe8
9559,sg:93e199a6f745455c83ba6959c072396c
9561,sg:93f1d1c697d940cba4a6a3bedfab7132
9562,sg:93f23b5758ab4e908194239c07f1620e
9565,sg:93fe8bc37cfb42a0b391684cb8cc50a2
9566,sg:9400fd94dadb4fa0b5cad55824509d90
9567,sg:9401471d1f8d46b99527ad7daa0c8c44
9569,sg:9403e7733b094c379699983e7237cf1a
9570,sg:94047f0e07a844799da3d77b8520f624
9571,sg:9405edc04f89439cb1c86556c58676f2
9574,sg:940945dc0a604954abbc6618769b6826
9575,sg:940ca7826703433fb5f2574e7fb381d7
9577,sg:9412c036b8c14f2ca61305c82d3cfbcb
9579,sg:942e0a4286324448a30c25c7fc574a85
9581,sg:9436e3a13f0a44c88f80840e04f5b26e
9582,sg:943c4797985d4161bb25942edf171c6b
9584,sg:944215b07f944d1594093f26c1562da6
9585,sg:9442184000504378a5a699aad20739a9
9586,sg:9443660eeab6413a9cc7ad2d0dcee6a8
9587,sg:9444f83b8f114ffc8bdd0a852d69a2f6
9590,sg:944c765930744b43bbf896f72e567b20
9592,sg:94512bd9bb5e463c83e90075bb21e11e
9594,sg:945a62bff1bd4679b66609f2574c7540
9596,sg:946ba1640650468db20927583770ae48
9598,sg:94706a49e422400989a108d7fd2ef9e9
9600,sg:947d1917e6dd4339acbabefaf16a84d6
9601,sg:9486a025abde4d989caaf02e467dab9f
9602,sg:948758f762614f729faaa8da55e0debd
9603,sg:948c212f66884965bac83e44607bff42
9604,sg:948ca30aa58c443db650939caf9d990f
9605,sg:948cc0ea2f5b4905969b85670338ca3b
9607,sg:94953e17fdfc47d9881248491b83c512
9609,sg:9499e6b16a7a4defbb6a1b6bea9cd20f
9610,sg:949d07ddb28a426da9b45a714f7b754e
9611,sg:949d1fd2bed84f00a4250c3dfeead963
9614,sg:94a34bada594460ba0b5bd12362ce12d
9615,sg:94a350f784af4f659a7f05e31d99cd77
9616,sg:94a4d6c9686e41828e34877821497cb6
9617,sg:94b07318b00b40d2999ed418682fa0b7
9618,sg:94b17d6bad3f4034bee8dc902c2aa776
9619,sg:94b24f62f2424cb3bcdde7e556a3d468
9620,sg:94b4b12be63549039e7aed5dc1ab0290
9621,sg:94b8c7a0e43242209b203bde1ea07712
9622,sg:94b941312f63470a8c6bec4d6ff86f55
9624,sg:94ca3c10fa1647219d75fb69c09cc7e6
9626,sg:94ce6d74e14f4ac6be0b565ca8a9f2df
9627,sg:94d34820c5a34b0e82642ef27037e0e9
9628,sg:94de7f85ed8845dfb1e5cb877eeb44c6
9629,sg:94df54bcea2c46fe868e256a88ada783
9630,sg:94e00669836a46c38cc28122ac241659
9632,sg:94e6f8cc365e47d59328b8ac9e9bb8bd
9634,sg:94edb375ed4f4a4da32a565ed4bcfb8a
9635,sg:94edce879e76454a81531f539769f366
9636,sg:94f3d3dc3d5048818c2b1d264896cc9c
9637,sg:94f6d8760d574e579a6d77d72ba00bd6
9638,sg:94f8c74744d148c8886466c65543b56e
9639,sg:94fa1c097def4b68baf99e245e09610b
9640,sg:94fae1d87377406199eeb0ec567781f8
9641,sg:94faeb1b8add4382ab7d16f79d6ba27f
9642,sg:94fdb769b15d4426bb261e144f9b6b0a
9643,sg:950e102709d8498fab8acefb14571906
9644,sg:951195f8312e4fbbbfda2290c677850a
9647,sg:952498390a91442ab04cc3388d026c82
9649,sg:952827cf00894f1d84b5b2402f31fb78
9650,sg:95323ba2b48641f3903010e8bc8ebf10
9652,sg:9537254a333746d4985b9abb80ceebff
9653,sg:953e7ad9d0f44ca3beee0633a69cc247
9654,sg:95407e9672c748ef80c78546eccb7fdb
9655,sg:955211fbd53f49c7b0817c33d7a79d1b
9656,sg:95551d5d3d9c4723a826da36411e4996
9660,sg:956396592d204a30a7ff19b4e6cb6966
9661,sg:95674f636c84445dbe8fc24c13ce5bc9
9663,sg:9568168ddc54417295fe4badfee4b9c0
9667,sg:9577191b253e4a2e8e9c5e7fa5c90049
9668,sg:957afd5b998848378fe56e54113f16bf
9669,sg:958727d616bc4084b70fe6d2d9cc621d
9671,sg:958a9d0135be477fa6da7169034dafeb
9674,sg:95a53145270e49379582a5d7be59888f
9676,sg:95b1ba8a2dd346ecb75c5a257eb2d767
9677,sg:95c6247292b34cc7b1fc3b4388bbf60d
9678,sg:95ccd41df5184170b2193b186954467b
9679,sg:95cdc44eb4e34c22938bdb6541cfce2f
9680,sg:95d14ffaf9754e5389cfa59ac1c6932a
9681,sg:95d83d2e23344778bbc2e4e38705e652
9683,sg:95dcb34381084f3a854d180890e8407e
9684,sg:95dd4a5c0e9f432f9d0f10c437c1a96e
9685,sg:95dea63283cf42f3aad3026176d0669b
9686,sg:95ec6489bb884204ac324dc329bb645a
9688,sg:95efe83620294b4ca69e4733b878c640
9691,sg:95f5333d99a64630ba4b0232d6e8d7bf
9692,sg:95f89a27a88d46599140b9a6ad96b634
9693,sg:9612b7e7505a4cd3909871931656cf68
9694,sg:9612d9597f6643329b97af4bf716dd6e
9695,sg:961704cc01c94f529b35eb925c9861fc
9696,sg:961bcee4d3e34a22bf81d13a1c0599d3
9699,sg:9625b360112a4d8f8404be745af71e1a
9700,sg:9631d72f72f64ebcb26f84f151fe5bbe
9701,sg:9634b8e8f2de40a5a355bcff41383735
9703,sg:9638c7803ef5465897c8b795acb91032
9704,sg:963afec06ba44d5f8e0fff6b0da4f0e9
9706,sg:964cc70621e44b90bcf17ebbabd1a388
9707,sg:964e347df5694dc4a0f218f89b136885
9708,sg:965127a58dbd409694dc6eefdccee5a1
9709,sg:9651fdb2d67242d8a48a0480c9edb1d9
9710,sg:9654f8bb51cc40319a7444e55c67f926
9711,sg:96557ecf65394d01b95df0ee4e77f602
9713,sg:96561990abd44b979b09d05e9a736737
9714,sg:96585e4e92cc456fbe15852dc005c1f1
9715,sg:965c63103d11406ca95c765b8ec2c09a
9716,sg:9661683bb144412986f05919af071592
9717,sg:966801dbb3ae48ae9c70f1db72878eae
9719,sg:9680f3eaeb7f4212a8ec8bad35cefd06
9720,sg:968880c905a04559a7b25b6b257d19b0
9721,sg:968f162f8ee14037bf2d3df1077b5aaa
9723,sg:968f4306487240d9a7ff662445a5fc79
